© 2000-2018 QIAGEN. All rights reserved.															
Symbol	Synonym(s)	Entrez Gene Name	Gene Symbol - human (HUGO / HGNC / Entrez Gene)	Expr Other	Expr Log Ratio	Expr p-value	Location	Family	Drugs	Entrez Gene ID for Human	Entrez Gene ID for Mouse	Entrez Gene ID for Rat	PubChem ID	HMDB ID	CAS ID
PMS2	AW555130, HNPCC4, MLH4, PMS1 homolog 2, mismatch repair system component, PMS2CL, PMSL2, Rsph10b	PMS1 homolog 2, mismatch repair system component	PMS2	1259.983168	-0.0664315	0.439120744	Nucleus	enzyme		5395	18861				
PNKP	1810009G08Rik, AOA4, EIEE10, MCSZ, PNK, polynucleotide kinase 3'- phosphatase	polynucleotide kinase 3'-phosphatase	PNKP	1345.950511	-0.309489636	3.27245E-06	Nucleus	kinase		11284	59047	308576			
PNP	AL024301, AU015798, LOC667034, NP, Np-1, Np-2, NUCLEOSIDE PHOSPHORYLASE, Pnp1, Pnp2, PRO1837, PUNP, PURINE PHOSPHORYLASE, purine-nucleoside phosphorylase, purine-nucleoside phosphorylase 2	purine nucleoside phosphorylase	PNP	341.4357749	-0.629331361	1.18305E-08	Nucleus	enzyme	forodesine, PD 141955, purine nucleoside phosphorylase inhibitor	4860	667034|18950	290029			
POLA1	alpha PRIMASE p180, AW321876, DNA polymerase alpha, DNA polymerase alpha 1, catalytic subunit, DNA polymerase alpha subunit 1, DNA polymerase _, DNA polymerase _ 1, catalytic subunit, DNA polymerase _ subunit 1, NSX, p180, POLA, Polalpha, polymerase (DNA directed), alpha 1, polymerase (DNA directed), _ 1, POLYMERASE alpha, POLYMERASE _, Pol_, _ PRIMASE p180	DNA polymerase alpha 1, catalytic subunit	POLA1	1652.518485	0.757698877	2.07759E-34	Nucleus	enzyme	nelarabine, MB07133, cytarabine/fludarabine phosphate, cytarabine/daunorubicin, bortezomib/cladribine/rituximab, cladribine/cytarabine/daunorubicin, cytarabine/etoposide, cytarabine/etoposide/mitoxantrone, cytarabine/dexamethasone, cytarabine/mitoxantrone, cyclophosphamide/cytarabine/6-mercaptopurine, cladribine/cytarabine/filgrastim, clofarabine/cyclophosphamide/etoposide, cytarabine/filgrastim/fludarabine phosphate, cladribine/cytarabine/filgrastim/mitoxantrone, fludarabine phosphate/rituximab, clofarabine/cytarabine/filgrastim, cladribine/rituximab, cytarabine/filgrastim/fludarabine phosphate/idarubicin, cladribine/cytarabine/filgrastim/idarubicin, dexamethasone/fludarabine phosphate/mitoxantrone, alemtuzumab/cyclophosphamide/fludarabine phosphate/rituximab, alemtuzumab/fludarabine phosphate, cytarabine/fludarabine phosphate/oxaliplatin/rituximab, cyclophosphamide/fludarabine phosphate/mitoxantrone/rituximab, fludarabine phosphate/mitoxantrone/rituximab, dexamethasone/fludarabine phosphate/mitoxantrone/rituximab, fludarabine phosphate/mitoxantrone, cyclophosphamide/fludarabine phosphate/mitoxantrone, alemtuzumab/cyclophosphamide/fludarabine phosphate/mitoxantrone, cladribine/cytarabine/filgrastim/idarubicin/plerixafor, chlorambucil/fludarabine phosphate, clofarabine/filgrastim/idarubicin, clofarabine/cytarabine/filgrastim/idarubicin, clofarabine/filgrastim, cladribine/peginterferon alfa-2a, cytarabine/topotecan, cladribine/cytarabine/decitabine, cytarabine/dexamethasone/oxaliplatin/rituximab, cytarabine/rituximab, alemtuzumab/cyclophosphamide/fludarabine phosphate, cyclophosphamide/fludarabine phosphate, clofarabine, cytarabine/daunorubicin/etoposide/gemtuzumab ozogamicin, cladribine/recombinant interferon, cytarabine/daunorubicin/etoposide, cytarabine/etoposide/imatinib/mitoxantrone, cytarabine/imatinib, fludarabine phosphate, cytarabine, trifluridine, vidarabine, fludarabine, cladribine, entecavir	5422	18968	85241			
POLB	A430088C08RIK, DNA pol beta, DNA pol _, DNA polymerase beta, DNA polymerase _, DNA _ polymerase, Pol beta, Pol _, polymerase (DNA directed), beta, polymerase (DNA directed), _, polymerase _	DNA polymerase beta	POLB	909.5922818	0.544026995	1.25461E-12	Nucleus	enzyme	nelarabine, cytarabine/fludarabine phosphate, lamivudine/nelfinavir/stavudine, cytarabine/daunorubicin, lamivudine/stavudine, lamivudine/nevirapine/stavudine, cladribine/cytarabine/daunorubicin, cytarabine/daunorubicin/tretinoin, cytarabine/idarubicin, cytarabine/etoposide, cytarabine/etoposide/mitoxantrone, cytarabine/dexamethasone, 5-azacytidine/cytarabine/decitabine, cytarabine/mitoxantrone, cytarabine/methotrexate, cladribine/cytarabine/filgrastim, clofarabine/cyclophosphamide/etoposide, cytarabine/filgrastim/fludarabine phosphate, cladribine/cytarabine/filgrastim/mitoxantrone, clofarabine/cytarabine/filgrastim, cytarabine/filgrastim/fludarabine phosphate/idarubicin, cladribine/cytarabine/filgrastim/idarubicin, cytarabine/dexamethasone/methotrexate, cladribine/cytarabine/filgrastim/idarubicin/plerixafor, cytarabine/doxorubicin, clofarabine/cytarabine/filgrastim/idarubicin, clofarabine/filgrastim, cytarabine/topotecan, cytarabine/idarubicin/sorafenib, cladribine/cytarabine/decitabine, cytarabine/rituximab, clofarabine, cytarabine/daunorubicin/etoposide/gemtuzumab ozogamicin, cytarabine/recombinant interferon, arsenic trioxide/cytarabine/methotrexate, cytarabine/idarubicin/imatinib, cytarabine/etoposide/idarubicin, cytarabine/daunorubicin/etoposide, cytarabine/dasatinib/dexamethasone/methotrexate, cytarabine/dexamethasone/imatinib/methotrexate, cytarabine/etoposide/imatinib/mitoxantrone, cytarabine/methotrexate/mitoxantrone, cytarabine/imatinib, cytarabine/imatinib/methotrexate, cytarabine, stavudine, trifluridine, vidarabine, zalcitabine, entecavir	5423	18970	29240			
POLD1	CDC2, CRCS10, DNA POLYD, DNA POLYMERASE delta, DNA polymerase delta 1, catalytic subunit, DNA POLYMERASE _, DNA polymerase _ 1, catalytic subunit, MDPL, POLD, polymerase (DNA directed), delta 1, catalytic subunit, polymerase (DNA directed), _ 1, catalytic subunit, Pol_	DNA polymerase delta 1, catalytic subunit	POLD1	4360.169413	0.566922298	2.68753E-29	Nucleus	enzyme	nelarabine, MB07133, cytarabine/fludarabine phosphate, cytarabine/daunorubicin, cladribine/cytarabine/daunorubicin, cytarabine/etoposide, cytarabine/etoposide/mitoxantrone, cytarabine/dexamethasone, cytarabine/mitoxantrone, cyclophosphamide/cytarabine/6-mercaptopurine, cladribine/cytarabine/filgrastim, clofarabine/cyclophosphamide/etoposide, cytarabine/filgrastim/fludarabine phosphate, cladribine/cytarabine/filgrastim/mitoxantrone, clofarabine/cytarabine/filgrastim, cytarabine/fludarabine phosphate/oxaliplatin/rituximab, clofarabine/filgrastim, cytarabine/topotecan, cytarabine/dexamethasone/oxaliplatin/rituximab, cytarabine/rituximab, clofarabine, cytarabine/daunorubicin/etoposide/gemtuzumab ozogamicin, cytarabine/daunorubicin/etoposide, cytarabine/etoposide/imatinib/mitoxantrone, cytarabine/imatinib, cytarabine, trifluridine, vidarabine, entecavir	5424	18971	59294			
POLE	CRCS12, DNA polymerase epsilon, catalytic subunit, DNA polymerase epsilon, catalytic subunit A, DNA polymerase _, catalytic subunit, DNA polymerase _, catalytic subunit A, FILS, pol _, POLE1, Pole mapped, polymerase (DNA directed), epsilon, polymerase (DNA directed), _, polymerase (DNA) epsilon, catalytic subunit, polymerase (DNA) _, catalytic subunit	DNA polymerase epsilon, catalytic subunit	POLE	4938.220528	0.087076262	0.331434378	Nucleus	enzyme	nelarabine, bortezomib/cladribine/rituximab, gemcitabine/paclitaxel, cladribine/cytarabine/daunorubicin, gemcitabine/oxaliplatin, gemcitabine/vinorelbine, docetaxel/gemcitabine, docetaxel/gemcitabine/vincristine, cladribine/cytarabine/filgrastim, clofarabine/cyclophosphamide/etoposide, capecitabine/gemcitabine, gemcitabine/oxaliplatin/paclitaxel, cladribine/cytarabine/filgrastim/mitoxantrone, clofarabine/cytarabine/filgrastim, cladribine/rituximab, capecitabine/docetaxel/gemcitabine, cladribine/cytarabine/filgrastim/idarubicin, bevacizumab/gemcitabine, gemcitabine/oxaliplatin/rituximab, L-asparaginase/gemcitabine/oxaliplatin, cladribine/cytarabine/filgrastim/idarubicin/plerixafor, gemcitabine/irinotecan, 5-fluorouracil/gemcitabine, clofarabine/filgrastim, cladribine/peginterferon alfa-2a, gemcitabine/pemetrexed, cladribine/cytarabine/decitabine, cyclophosphamide/gemcitabine/prednisolone/rituximab/vincristine, gemcitabine, gemcitabine/trastuzumab, clofarabine, cladribine/recombinant interferon, trifluridine, cladribine	5426	18973	304573			
POLE2	DNA polymerase epsilon 2, accessory subunit, DNA POLYMERASE epsilon subunit B, DNA Polymerase epsilon Subunit2, DNA polymerase _ 2, accessory subunit, DNA POLYMERASE _ subunit B, DNA Polymerase _ Subunit2, DPE2, polymerase (DNA directed), epsilon 2 (p59 subunit), polymerase (DNA directed), _ 2 (p59 subunit)	DNA polymerase epsilon 2, accessory subunit	POLE2	541.8211037	0.266463449	0.005177071	Nucleus	enzyme	bortezomib/cladribine/rituximab, gemcitabine/paclitaxel, cladribine/cytarabine/daunorubicin, gemcitabine/oxaliplatin, gemcitabine/vinorelbine, docetaxel/gemcitabine, docetaxel/gemcitabine/vincristine, cladribine/cytarabine/filgrastim, capecitabine/gemcitabine, gemcitabine/oxaliplatin/paclitaxel, cladribine/cytarabine/filgrastim/mitoxantrone, cladribine/rituximab, capecitabine/docetaxel/gemcitabine, cladribine/cytarabine/filgrastim/idarubicin, bevacizumab/gemcitabine, gemcitabine/oxaliplatin/rituximab, L-asparaginase/gemcitabine/oxaliplatin, cladribine/cytarabine/filgrastim/idarubicin/plerixafor, gemcitabine/irinotecan, 5-fluorouracil/gemcitabine, cladribine/peginterferon alfa-2a, gemcitabine/pemetrexed, cladribine/cytarabine/decitabine, cyclophosphamide/gemcitabine/prednisolone/rituximab/vincristine, gemcitabine, gemcitabine/trastuzumab, cladribine/recombinant interferon, cladribine	5427	18974	299112			
POLG	AA409516, DNA POLYMERASE gamma, DNA polymerase gamma, catalytic subunit, DNA POLYMERASE _, DNA polymerase _, catalytic subunit, MDP1, MIRAS, MTDPS4A, MTDPS4B, PEO, POLG1, POLGA, polymerase (DNA directed), gamma, polymerase (DNA directed), _, polymerase, _, SANDO, SCAE	DNA polymerase gamma, catalytic subunit	POLG	2217.717895	-0.073116832	0.251844948	Cytoplasm	enzyme	lamivudine/nelfinavir/stavudine, lamivudine/stavudine, lamivudine/nevirapine/stavudine, stavudine, vidarabine, zalcitabine	5428	18975	85472			
POLG2	DNA polymerase gamma 2, accessory subunit, DNA polymerase _ 2, accessory subunit, HP55, MTPOLB, p55, PEOA4, POLB, POLG-BETA, POLG-_, POLGB, polymerase (DNA directed), gamma 2, accessory subunit, polymerase (DNA directed), _ 2, accessory subunit	DNA polymerase gamma 2, accessory subunit	POLG2	882.7834266	0.000371567	0.996920884	Cytoplasm	enzyme		11232	50776	303612			
POLH	DNA polymerase eta, POL ETA, polymerase (DNA directed), eta (RAD 30 related), RAD30, RAD30A, XP-V	DNA polymerase eta	POLH	782.1787735	-0.881544305	1.47516E-20	Nucleus	enzyme		5429	80905	316235			
POLI	DNA POLYMERASE IOTA, DNA POLYMERASE _, eta2, POL1, polymerase (DNA directed), iota, polymerase (DNA directed), _, RAD30B, RAD3OB	DNA polymerase iota	POLI	484.7152472	-0.01252936	0.935003377	Nucleus	enzyme		11201	26447	291526			
POLK	DINB1, DINP, DNA Polkappa, DNA polymerase kappa, DNA polymerase _, DNA Pol_, POLQ, polymerase (DNA directed), kappa, polymerase (DNA directed), _	DNA polymerase kappa	POLK	442.3140033	-0.672336619	3.67964E-07	Nucleus	enzyme		51426	27015	171525			
POLL	1110003P06Rik, AV007317, BETAN, DNA polymerase lambda, DNA polymerase _, Pol-_, POLKAPPA, polymerase (DNA directed), lambda, polymerase (DNA directed), _, _-n	DNA polymerase lambda					Nucleus	enzyme		27343	56626	361767			
POLM	AI462166, B230309I03RIK, DNA POLYMERASE MU, LOC100132763, Pol Mu, Pol-_, polymerase (DNA directed), mu, Tdt-N	DNA polymerase mu	POLM	633.0890265	0.432176369	9.78636E-06	Nucleus	enzyme		27434	54125	289757			
POLQ	A430110D14Rik, DNA polymerase theta, DNA polymerase _, polymerase (DNA directed), theta, polymerase (DNA directed), _, PRO0327	DNA polymerase theta	POLQ	2081.471897	-0.040574435	0.716237422	Nucleus	enzyme		10721	77782	288079			
poly(ADP-ribose)	26656-46-2, adenosine 5'-(trihydrogen diphosphate), P'-5-ester with D-ribose, homopolymer, C15H23N5O14P2, polyadenosine diphosphate ribose, [[(2R,3S,4R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [(2R,3S,4R)-3,4,5-trihydroxyoxolan-2-yl]methyl hydrogen phosphate						Other	chemical - endogenous mammalian					33576	--	26656-46-2
PPM1D	AV338790, IDDGIP, PP2C-DELTA, PP2C-_, Ppm1d predicted, protein phosphatase 1D magnesium-dependent, delta isoform, protein phosphatase 1D magnesium-dependent, _ isoform, protein phosphatase, Mg2+/Mn2+ dependent 1D, protein phosphatase, Mg2+/Mn2+ dependent, 1D, PTP delta P1, PTP _ P1, WIP1	protein phosphatase, Mg2+/Mn2+ dependent 1D	PPM1D	3473.472706	0.34545181	4.71405E-10	Cytoplasm	phosphatase		8493	53892	287585			
PRKAA	AMPK, AMPK A, AMPK-alpha, AMPK-_, AMPKa1/AMPKa2						Cytoplasm	group							
PRKCG	PKC, PKC-gamma, PKC-_, PKCC, PKCG, PKCI, Prkc, Prkcc, protein kinase C gamma, protein kinase C _, protein kinase C, gamma, protein kinase C, _, RATPKCI, SCA14	protein kinase C gamma	PRKCG	67.11842687	-0.674196058	0.012071478	Cytoplasm	kinase	ingenol mebutate	5582	18752	24681			
PRKCZ	14-3-3-zetaisoform, AI098070, aPKCzeta, C80388, NPKC-ZETA, NPKC-_, PKC-ZETA, PKC-_, PKC2, Pkcz, protein kinase C zeta, protein kinase C _, protein kinase C, zeta, protein kinase C, _, r14-3-3, R74924, zetaPKC	protein kinase C zeta	PRKCZ	706.1739237	-0.140535842	0.179427088	Cytoplasm	kinase	pkc-zeta inhibitor, ingenol mebutate	5590	18762	25522			
PRKDC	AI326420, AU019811, DNA-DEPENDENT protein KINASE, DNA-PKcs, DNAPDcs, DNAPK, DNPK1, DOXNPH, dxnph, HYRC, HYRC1, IMD26, p350, p460, Prkdc predicted, protein kinase, DNA-activated, catalytic polypeptide, scid, slip, XRCC7	protein kinase, DNA-activated, catalytic polypeptide	PRKDC	21838.86697	0.243825305	0.01727201	Nucleus	kinase	P7170, CC-115, MSC2490484A	5591	19090	360748			
PRMT6	AW124876, BB233495, HRMT1L6, LOC100911617, protein arginine methyltransferase 6, protein arginine N-methyltransferase 6, protein arginine N-methyltransferase 6-like	protein arginine methyltransferase 6	PRMT6	1087.672736	-0.034174941	0.73403353	Nucleus	enzyme		55170	99890	295384|100911617			
PRPF19	AA617263, AL024362, D19Wsu55e, hPSO4, NMP200, pre-mRNA processing factor 19, PRP19, PSO4, SNEV, UBOX4	pre-mRNA processing factor 19	PRPF19	6333.511423	0.53903622	3.77623E-22	Nucleus	enzyme		27339	28000	246216			
PSMD14	2610312C03Rik, 26S Proteasome Associated Pad1 Homolog, 3200001M20Rik, AA986732, LOC311078, PAD1, POH1, proteasome (prosome, macropain) 26S subunit, non-ATPase, 14, proteasome 26S subunit, non-ATPase 14, rpm11, RPN11, Tbr1	proteasome 26S subunit, non-ATPase 14	PSMD14	5317.193793	0.497356179	1.49483E-16	Cytoplasm	peptidase		10213	59029	311078			
PSME4	AA409398, AU041366, KIAA0077, mKIAA0077, PA200, proteasome (prosome, macropain) activator subunit 4, proteasome activator subunit 4, TEMO	proteasome activator subunit 4	PSME4	5771.123307	0.230302005	3.33526E-07	Cytoplasm	other		23198	103554	498433			
PTH	parathyroid hormone, Pth-(1-34), PTH-(1-84), PTH1, Pthp, Pthr1	parathyroid hormone					Extracellular Space	other		5741	19226	24694			
RAC1	AL023026, D5Ertd559e, MIG5, MRD48, p21-RAC, p21-Rac1, Rac, Rac family small GTPase 1, RAS-related C3 botulinum substrate 1, ras-related C3 botulinum toxin substrate 1, TC-25	Rac family small GTPase 1	RAC1	15985.17927	0.24137109	3.22853E-05	Plasma Membrane	enzyme		5879	19353	363875			
RAD18	2810024C04Rik, hHR18, hRAD18, RAD18 E3 ubiquitin protein ligase, RAD18, E3 ubiquitin protein ligase, Rad18sc, RNF73	RAD18, E3 ubiquitin protein ligase	RAD18	935.5575115	-0.39511731	4.39468E-07	Nucleus	other		56852	58186	362412			
RAD21	CDLS4, hHR21, HR21, HRAD21, MCD1, mKIAA0078, NXP1, Pw29, RAD21 cohesin complex component, SCC1	RAD21 cohesin complex component	RAD21	7806.245433	0.10657648	0.131858061	Nucleus	transcription regulator		5885	19357	314949			
RAD21L1	dJ545L17.2, Gm14160, LOC682264, MeiRAD21L, RAD21 cohesin complex component like 1, RAD21-like (S. pombe), RAD21L	RAD21 cohesin complex component like 1					Nucleus	other		642636	668929	689823			
RAD23A	2310040P19Rik, AL024030, HHR23A, HR23A, mHR23A, RAD23 homolog A, nucleotide excision repair protein	RAD23 homolog A, nucleotide excision repair protein	RAD23A	1710.52963	0.322617879	0.000431901	Nucleus	other		5886	19358	361381			
RAD23B	0610007D13Rik, AV001138, HHR23B, HR23B, mHR23B, P58, RAD23 homolog B, nucleotide excision repair protein	RAD23 homolog B, nucleotide excision repair protein	RAD23B	9166.029304	0.324140821	2.99248E-14	Nucleus	other		5887	19359	298012			
RAD50	hRad50, Mrell, NBSLD, RAD50 double strand break repair protein, RAD502, Rad50l	RAD50 double strand break repair protein	RAD50	1278.880386	0.468367653	5.42104E-07	Nucleus	enzyme		10111	19360	64012			
RAD51	AV304093, BRCC5, FANCR, HRAD51, HsRad51, HsT16930, MRMV2, RAD51 recombinase, RAD51A, RECA, RECA-LIKE, RGD1563603	RAD51 recombinase	RAD51	775.8381136	1.326319901	3.47433E-53	Nucleus	enzyme		5888	19361	499870			
RAD51B	AI553500, LOC100912751, mREC2, R51H2, RAD51 paralog B, RAD51L1, REC2, RGD1560681	RAD51 paralog B	RAD51B	1049.039271	-1.428085665	1.75379E-93	Nucleus	enzyme		5890	19363	500679			
RAD51C	BROVCA3, FANCO, R51H3, RAD51 paralog C, RAD51L2, RGD1563765	RAD51 paralog C	RAD51C	2232.030207	0.591878187	4.22947E-17	Nucleus	enzyme		5889	114714	497976			
RAD51D	BROVCA4, R51H3, RAD51 paralog D, RAD51L3, TRAD, Trad-d5	RAD51 paralog D					Nucleus	enzyme		5892	19364	303375			
RAD52	LOC100130219, RAD52 homolog, DNA repair protein, Rad52yh	RAD52 homolog, DNA repair protein	RAD52	782.4630458	-0.284531699	0.007333496	Nucleus	other		5893	19365	297561			
RAD54B	E130016E03Rik, Fsbp, LOC100128414, LOC100503583, LOC100506448, RAD54 homolog B (S. cerevisiae), RDH54, RGD1306507	RAD54 homolog B (S. cerevisiae)	RAD54B	112.9950769	0.179379683	0.460200672	Nucleus	enzyme		25788	623474	313063			
RAD54L	hHR54, HR54, hRAD54, RAD54, RAD54 like, RAD54 like (S. cerevisiae), RAD54A	RAD54 like	RAD54L	572.268988	0.105078322	0.367914569	Nucleus	enzyme		8438	19366	298429			
RAD9A	RAD9, RAD9 checkpoint clamp component A	RAD9 checkpoint clamp component A	RAD9A	859.0323955	0.313632751	8.87618E-05	Nucleus	enzyme		5883	19367	100361529			
RARA	alpha RAR, NR1B1, PLZF-RARalpha, PLZF-RAR_, RAR, RAR-alpha, RAR-_, RARalpha1, retinoic acid receptor alpha, Retinoic acid receptor _, retinoic acid receptor, alpha, retinoic acid receptor, _, _ RAR	retinoic acid receptor alpha	RARA	1370.369077	-0.845366827	6.23431E-37	Nucleus	ligand-dependent nuclear receptor	etretinate, daunorubicin/tretinoin, idarubicin/tretinoin, doxorubicin/tretinoin, NRX-195183, adapalene, arsenic trioxide, isotretinoin, AGN 190299, tazarotene, acitretin, tretinoin, tamibarotene, alitretinoin	5914	19401	24705			
RASSF3	AW212023, AW322379, Ras association (RalGDS/AF-6) domain family member 3, Ras association domain family member 3, RASSF5	Ras association domain family member 3	RASSF3	850.2415348	0.121653508	0.163232413	Other	other		283349	192678	362886			
RASSF6	1600016B17Rik, Ras association (RalGDS/AF-6) domain family member 6, Ras association domain family member 6	Ras association domain family member 6	RASSF6	71.25890308	-1.826704565	4.24461E-11	Other	other		166824	73246	305251			
RB1	OSRC, p105, p105-Rb, p110 RB, pp110, PPP1R130, pRb, RB, RB transcriptional corepressor 1, RB-ASSOCIATED, Retinoblastome tumor-suppression protein rb	RB transcriptional corepressor 1	RB1	1693.044638	-0.691732788	2.38889E-24	Nucleus	transcription regulator		5925	19645	24708			
RBBP8	9930104E21RIK, COM1, CTIP, JWDS, RB binding protein 8, endonuclease, Rbbp8-rs, retinoblastoma binding protein 8, endonuclease, RGD1308872, RIM, SAE2, SCKL2	RB binding protein 8, endonuclease	RBBP8	1855.509575	0.136152566	0.069706365	Nucleus	enzyme		5932	225182	291787			
RCC1	4931417M11Rik, AI326872, CHC1, RCC1-I, regulator of chromosome condensation 1, RENAL CELL CARCINOMA 1, SNHG3-RCC1	regulator of chromosome condensation 1	RCC1	4495.029235	0.444162715	2.03837E-14	Cytoplasm	other		1104	100088	682908			
reactive oxygen species	oxygen and reactive oxygen species, reactive oxygen metabolites, ROI, ROS						Other	chemical toxicant					--	--	
RECQL	RecQ like helicase, RecQ protein-like, RecQ1, RECQL1	RecQ like helicase	RECQL	3557.482177	1.193400942	4.46299E-58	Nucleus	enzyme		5965	19691	312824			
RECQL4	RecQ like helicase 4, RecQ protein-like 4, RECQ4	RecQ like helicase 4	RECQL4	4898.416193	0.345906747	6.87971E-10	Nucleus	enzyme		9401	79456	300057			
RECQL5	DKFZP434J0450, RecQ like helicase 5, RecQ protein-like 5, RECQ5, Recq5b, Recql5b	RecQ like helicase 5	RECQL5	1014.395102	-0.064422578	0.393994817	Nucleus	enzyme		9400	170472	287834			
REV1	1110027I23Rik, AIBP80, AU022044, REV1, DNA directed polymerase, REV1L	REV1, DNA directed polymerase	REV1	1908.969871	-0.444477934	2.22274E-10	Nucleus	enzyme		51455	56210	316344			
REV3L	Pol _, POLZ, Rev, REV3, REV3 like, DNA directed polymerase zeta catalytic subunit, REV3 like, DNA directed polymerase _ catalytic subunit, Sez4	REV3 like, DNA directed polymerase zeta catalytic subunit	REV3L	1543.423804	-0.320979213	0.012775651	Nucleus	enzyme		5980	19714	309812			
Rfc							Nucleus	complex							
RIF1	5730435J01Rik, 6530403D07RIK, AU016181, AW549474, BLAP250, D2Ertd145e, DKFZP434D193, LOC101929336, replication timing regulatory factor 1, RGD1562474	replication timing regulatory factor 1	RIF1	3427.177992	0.498920014	0.000865511	Nucleus	other		55183	51869	295602			
RNA polymerase II	POL II, Polymerase II, RNA POL II, RNAP-II, RPase2						Nucleus	complex							
